"Time","__name__","activity_factor","agent_id","average_daily_volume","average_roundtrip_volume","base_balance","base_collateral","base_loan","combined_score","exported_netuid","gentrx_score","hotkey","id","instance","inventory_value","inventory_value_change","job","kappa","kappa_penalty","kappa_score","min_daily_volume","min_roundtrip_volume","miner_gauge_name","netuid","placement","pnl","pnl_change","pnl_factor","pnl_score","quote_balance","quote_collateral","quote_loan","score","sim_id","task","total_daily_volume","total_realized_pnl","total_roundtrip_volume","unnormalized_score","wallet","Value"
2026-05-28 15:23:26.000,miners,0,177,1007,31.5,8509,0,0,None,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,-512,-26.1,bittensor,None,None,None,0,0,miners,79,236,-512,-26.1,1,None,3846849,0,0,0,20260528_1007,validator_metrics,128909,-5.06,4036,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-28 15:23:26.000,miners,0,184,18590,399,419,0,0,None,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,84.2,-2.53,bittensor,None,None,None,900,0,miners,79,225,84.2,-2.53,1,None,6261424,0,0,1.01e-15,20260528_1007,validator_metrics,2379518,-101,51062,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-28 15:23:26.000,miners,0,185,14313,4954,8773,0,0,None,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,8509,-37.0,bittensor,None,None,None,4853,443,miners,79,219,8509,-37.0,1,None,3768321,0,0,1.29e-13,20260528_1007,validator_metrics,1832016,347,634077,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-28 15:23:26.000,miners,0,195,0,0,8344,0,0,None,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,9328,-26.0,bittensor,None,None,None,0,0,miners,79,234,9328,-26.0,1,None,3896775,0,0,0,20260528_1007,validator_metrics,0,0,0,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-28 15:23:26.000,miners,0,198,14556,4712,8883,0,0,None,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,9152,-23.8,bittensor,None,None,None,5975,355,miners,79,216,9152,-23.8,1,None,3735688,0,0,3.2e-13,20260528_1007,validator_metrics,1863228,817,603077,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-28 15:23:26.000,miners,0,204,15914,7639,8277,0,0,None,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,-1770,-23.7,bittensor,None,None,None,1322,0,miners,79,230,-1770,-23.7,1,None,3915359,0,0,0,20260528_1007,validator_metrics,2036986,-1715,977807,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-28 15:23:26.000,miners,0,207,4762,423,9972,0,0,None,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,10868,-30.0,bittensor,None,None,None,74.2,0,miners,79,223,10868,-30.0,1,None,3404655,0,0,8.04e-15,20260528_1007,validator_metrics,609572,2.96,54157,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-28 15:23:26.000,miners,0,212,12615,4570,9199,0,0,None,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,9946,-27.2,bittensor,None,None,None,4975,533,miners,79,215,9946,-27.2,1,None,3640883,0,0,4.19e-13,20260528_1007,validator_metrics,1614712,885,584989,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-28 15:23:26.000,miners,0,220,18506,392,422,0,0,None,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,1620,-2.82,bittensor,None,None,None,889,0,miners,79,224,1620,-2.82,1,None,6261960,0,0,2.49e-15,20260528_1007,validator_metrics,2368803,-87.8,50166,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-28 15:23:26.000,miners,0,228,986,62.8,8398,0,0,None,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,-109,-19.4,bittensor,None,None,None,0,0,miners,79,244,-109,-19.4,1,None,3880171,0,0,0,20260528_1007,validator_metrics,126177,-7.51,8036,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
