"Time","__name__","activity_factor","agent_id","average_daily_volume","average_roundtrip_volume","base_balance","base_collateral","base_loan","combined_score","exported_netuid","hotkey","id","instance","inventory_value","inventory_value_change","job","kappa","kappa_penalty","kappa_score","min_daily_volume","min_roundtrip_volume","miner_gauge_name","netuid","placement","pnl","pnl_change","pnl_factor","pnl_score","quote_balance","quote_collateral","quote_loan","score","sim_id","task","total_daily_volume","total_realized_pnl","total_roundtrip_volume","unnormalized_score","wallet","Value"
2026-05-27 18:01:59.000,miners,0,155,0,0,8664,0,0,None,79,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,15192,53.1,bittensor,None,None,None,0,0,miners,79,251,15192,53.1,1,None,3800788,0,0,0,20260521_0718,validator_metrics,0,0,0,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-27 18:01:59.000,miners,0,163,8130,3272,8354,136,272,None,79,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,-4635,1.76,bittensor,None,None,None,207,69.0,miners,79,222,-4635,1.76,1,None,3974056,37032,74063,2.65e-14,20260521_0718,validator_metrics,1040593,873,418818,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-27 18:01:59.000,miners,0,166,9973,0,4279,0,0,None,79,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,-27913,-7.35,bittensor,None,None,None,0,0,miners,79,252,-27913,-7.35,1,None,5087013,0,0,0,20260521_0718,validator_metrics,1276584,0,0,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-27 18:01:59.000,miners,0,169,0,0,8128,0,0,None,79,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,-25213,33.8,bittensor,None,None,None,0,0,miners,79,253,-25213,33.8,1,None,3961507,0,0,0,20260521_0718,validator_metrics,0,0,0,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-27 18:01:59.000,miners,0,177,4.10,0.699,8394,0,0,None,79,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,36755,46.0,bittensor,None,None,None,0,0,miners,79,254,36755,46.0,1,None,3881668,0,0,0,20260521_0718,validator_metrics,525,-0.698,89.5,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-27 18:01:59.000,miners,0,185,9895,0,4112,0,0,None,79,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,-28303,4.58,bittensor,None,None,None,335,0,miners,79,255,-28303,4.58,1,None,5137581,0,0,0,20260521_0718,validator_metrics,1266501,0,0,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-27 18:01:59.000,miners,0,191,16330,5886,9881,0,0,None,79,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,-46396,32.6,bittensor,None,None,None,5931,221,miners,79,214,-46396,32.6,1,None,3455819,0,0,1.46e-13,20260521_0718,validator_metrics,2090252,430,753406,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-27 18:01:59.000,miners,0,194,3341,773,9056,0,0,None,79,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,2465,36.0,bittensor,None,None,None,339,0,miners,79,226,2465,36.0,1,None,3689629,0,0,1.39e-16,20260521_0718,validator_metrics,427629,-162,98915,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-27 18:01:59.000,miners,0,195,10540,0,3719,0,0,None,79,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,-27531,-7.00,bittensor,None,None,None,0,0,miners,79,256,-27531,-7.00,1,None,5252625,0,0,0,20260521_0718,validator_metrics,1349156,0,0,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-27 18:01:59.000,miners,0,20,44570,18590,11105,0,0,None,79,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,12449,35.7,bittensor,None,None,None,18791,5330,miners,79,212,12449,35.7,1,None,3099545,0,0,1.55e-12,20260521_0718,validator_metrics,5704899,2036,2379518,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-27 18:01:59.000,miners,0,204,3.35,0,8400,0,0,None,79,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,35611,55.0,bittensor,None,None,None,0,0,miners,79,244,35611,55.0,1,None,3880136,0,0,0,20260521_0718,validator_metrics,428,0,0,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-27 18:01:59.000,miners,0,207,16511,5658,8529,0,0,None,79,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,14141,83.2,bittensor,None,None,None,4213,1416,miners,79,227,14141,83.2,1,None,3845343,0,0,7.09e-19,20260521_0718,validator_metrics,2113360,-2370,724222,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-27 18:01:59.000,miners,0,228,26629,13308,8373,0,0,None,79,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,16743,50.1,bittensor,None,None,None,0,0,miners,79,221,16743,50.1,1,None,3889386,0,0,5.29e-14,20260521_0718,validator_metrics,3408522,1209,1703480,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-27 18:01:59.000,miners,0,238,16867,576,1424,0,0,None,79,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,8781,12.7,bittensor,None,None,None,1786,0,miners,79,217,8781,12.7,1,None,5912420,0,0,9.56e-14,20260521_0718,validator_metrics,2159029,281,73761,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-27 18:01:59.000,miners,0,239,608,151,8355,0,0,None,79,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,2288,19.0,bittensor,None,None,None,0,0,miners,79,225,2288,19.0,1,None,3894632,0,0,1.78e-16,20260521_0718,validator_metrics,77819,16.1,19343,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-27 18:01:59.000,miners,0,240,10470,8.56,3765,0,0,None,79,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,-6406,41.3,bittensor,None,None,None,1802,0,miners,79,247,-6406,41.3,1,None,5233964,0,0,0,20260521_0718,validator_metrics,1340187,-1.66,1096,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-27 18:01:59.000,miners,0,243,62391,27189,11874,0,0,None,79,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,14194,62.9,bittensor,None,None,None,33459,11136,miners,79,210,14194,62.9,1,None,2870207,0,0,2.81e-12,20260521_0718,validator_metrics,7985990,3587,3480157,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-27 18:01:59.000,miners,0,25,2697,0,6828,0,0,None,79,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,4969,51.9,bittensor,None,None,None,1004,0,miners,79,238,4969,51.9,1,None,4341808,0,0,0,20260521_0718,validator_metrics,345254,0,0,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-27 18:01:59.000,miners,0,253,0,0,8418,0,0,None,79,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,-60936,41.4,bittensor,None,None,None,0,0,miners,79,234,-14133,41.4,1,None,3874638,0,0,0,20260521_0718,validator_metrics,0,0,0,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-27 18:01:59.000,miners,0,255,16599,590,1408,0,0,None,79,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,11604,6.33,bittensor,None,None,None,1307,0,miners,79,218,11604,6.33,1,None,5921727,0,0,8.88e-14,20260521_0718,validator_metrics,2124684,278,75479,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-27 18:01:59.000,miners,0,30,41863,14769,2630,0,0,None,79,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,52484,12.2,bittensor,None,None,None,20977,9078,miners,79,223,52484,12.2,1,None,5561981,0,0,1.01e-14,20260521_0718,validator_metrics,5358479,-2343,1890404,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-27 18:01:59.000,miners,0,33,0,0,8246,0,0,None,79,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,-59110,55.9,bittensor,None,None,None,0,0,miners,79,239,-9200,55.9,1,None,3926243,0,0,0,20260521_0718,validator_metrics,0,0,0,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-27 18:01:59.000,miners,0,43,13652,1525,12937,0,0,None,79,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,15023,66.3,bittensor,None,None,None,1054,73.5,miners,79,228,15023,66.3,1,None,2580378,0,0,2.72e-19,20260521_0718,validator_metrics,1747514,-33.1,195261,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-27 18:01:59.000,miners,0,5,17291,1.11,679,0,0,None,79,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,-2046,3.09,bittensor,None,None,None,0,0,miners,79,232,-2046,3.09,1,None,6140958,0,0,0,20260521_0718,validator_metrics,2213207,0.103,141,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-27 18:01:59.000,miners,0,50,0,0,8181,0,0,None,79,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,-57195,49.5,bittensor,None,None,None,0,0,miners,79,240,-7966,49.5,1,None,3945840,0,0,0,20260521_0718,validator_metrics,0,0,0,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-27 18:01:59.000,miners,0,54,36334,15787,10178,0,0,None,79,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,16761,53.2,bittensor,None,None,None,292,0,miners,79,211,16761,53.2,1,None,3365907,0,0,2.46e-12,20260521_0718,validator_metrics,4650707,11780,2020798,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-27 18:01:59.000,miners,0,55,16801,486,1431,0,0,None,79,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,10503,13.6,bittensor,None,None,None,177,0,miners,79,219,10503,13.6,1,None,5914284,0,0,8.09e-14,20260521_0718,validator_metrics,2150495,235,62151,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-27 18:01:59.000,miners,0,58,0,0,8376,0,0,None,79,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,-63453,44.2,bittensor,None,None,None,0,0,miners,79,241,-13057,44.2,1,None,3887053,0,0,0,20260521_0718,validator_metrics,0,0,0,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-27 18:01:59.000,miners,0,59,7291,2864,7473,0,0,None,79,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,14460,-13.1,bittensor,None,None,None,0,0,miners,79,242,14460,-13.1,1,None,4152420,0,0,0,20260521_0718,validator_metrics,933236,1760,366546,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-27 18:01:59.000,miners,0,6,2734,0,7080,0,0,None,79,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,1995,53.1,bittensor,None,None,None,0,0,miners,79,233,1995,53.1,1,None,4266517,0,0,0,20260521_0718,validator_metrics,349924,0,0,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-27 18:01:59.000,miners,0,71,16505,631,1482,0,0,None,79,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,10290,24.0,bittensor,None,None,None,1978,0,miners,79,216,10290,24.0,1,None,5897421,0,0,1.11e-13,20260521_0718,validator_metrics,2112579,309,80808,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-27 18:01:59.000,miners,0,74,17097,701,1392,0,0,None,79,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,10037,6.42,bittensor,None,None,None,3336,0,miners,79,215,10037,6.42,1,None,5926386,0,0,1.2e-13,20260521_0718,validator_metrics,2188352,314,89725,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-27 18:01:59.000,miners,0,78,2765,0,6815,0,0,None,79,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,3518,58.4,bittensor,None,None,None,0,0,miners,79,243,3518,58.4,1,None,4346068,0,0,0,20260521_0718,validator_metrics,353960,0,0,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-27 18:01:59.000,miners,0,95,7549,0,4902,0,0,None,79,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,-29865,-9.61,bittensor,None,None,None,0,0,miners,79,230,-29865,-9.61,1,None,4909899,0,0,0,20260521_0718,validator_metrics,966323,0,0,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-27 18:01:59.000,miners,0.00781,249,1804,614,8129,0,0,8.41e-14,79,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,-35834,53.2,bittensor,0.00378,0,0,568,0,miners,79,224,-35834,53.2,1,4e-13,3961188,0,0,9.1e-15,20260521_0718,validator_metrics,230914,-82.2,78550,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-27 18:01:59.000,miners,0.211,11,1168,558,8444,0,0,0,79,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,-2145,47.8,bittensor,0.00179,0,0,0,0,miners,79,236,-2145,47.8,1,0,3866691,0,0,0,20260521_0718,validator_metrics,149551,41.0,71471,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-27 18:01:59.000,miners,0.578,115,52115,14399,17154,0,0,0.307,79,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,48208,112,bittensor,0.217,0.117,0.389,1817,67.7,miners,79,209,48208,112,1,1.42e-10,1373458,0,0,0.0367,20260521_0718,validator_metrics,6670667,27899,1843054,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-27 18:01:59.000,miners,0.633,181,40581,11654,13536,0,0,0.379,79,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,43248,120,bittensor,0.0275,0.0263,0.479,490,0,miners,79,208,43248,120,1,2.82e-10,2444049,0,0,0.0499,20260521_0718,validator_metrics,5194372,20702,1491652,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-27 18:01:59.000,miners,0.734,159,63800,26859,3917,0,0,0.398,79,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,-126036,23.3,bittensor,0.0217,0,0.504,18.4,0,miners,79,17,-126036,23.3,1,4.21e-10,5240742,0,0,2.28,20260521_0718,validator_metrics,8166432,37338,3437977,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-27 18:01:59.000,miners,0.805,176,18064,717,753,0,0,0.391,79,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,739,3.37,bittensor,0.00760,0.00641,0.495,827,135,miners,79,119,739,3.37,1,5.79e-12,6122549,0,0,0.295,20260521_0718,validator_metrics,2312178,94.0,91787,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-27 18:01:59.000,miners,0.883,72,9293,3433,8532,0,0,0.391,79,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,4541,60.1,bittensor,0.00446,0.00594,0.495,1178,0,miners,79,194,4541,60.1,1,7.23e-12,3851401,0,0,0.0965,20260521_0718,validator_metrics,1189531,400,439369,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-27 18:01:59.000,miners,0.914,242,21241,1421,41.2,0,0,0.388,79,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,-2660,0.851,bittensor,0.0114,0.0103,0.491,7886,0,miners,79,205,-2660,0.851,1,6.55e-12,6315674,0,0,0.0578,20260521_0718,validator_metrics,2718821,-555,181921,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-27 18:01:59.000,miners,0.930,18,5688,1536,8619,0,0,0.394,79,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,69443,54.6,bittensor,-0.00443,0,0.499,1058,0,miners,79,87,69443,54.6,1,-7.64e-12,3807573,0,0,0.469,20260521_0718,validator_metrics,728053,-2695,196594,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-27 18:01:59.000,miners,0.953,170,46621,14127,465,0,0,0.398,79,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,-72675,8.41,bittensor,0.0204,0,0.504,9517,0,miners,79,21,-72675,8.41,1,7.53e-11,6190262,0,0,2.01,20260521_0718,validator_metrics,5967523,7477,1808279,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-27 18:01:59.000,miners,0.969,7,94867,40867,3114,0,0,0.333,79,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,-25716,32.1,bittensor,0.0536,0.0890,0.422,492,0,miners,79,207,-25716,32.1,1,3.53e-10,5443533,0,0,0.0538,20260521_0718,validator_metrics,12142973,17045,5230973,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-27 18:01:59.000,miners,0.977,150,21674,3192,1520,0,0,0.389,79,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,-52932,12.2,bittensor,0.000516,0.00817,0.492,8333,0,miners,79,202,-52932,12.2,1,5.06e-13,5884393,0,0,0.0677,20260521_0718,validator_metrics,2774275,-1950,408518,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-27 18:01:59.000,miners,0.977,180,55702,24429,8796,0,0,0.388,79,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,-38898,44.4,bittensor,0.00210,0.00954,0.491,433,215,miners,79,203,-38898,44.4,1,1.73e-11,3771479,0,0,0.0654,20260521_0718,validator_metrics,7129800,-763,3126868,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
