"Time","__name__","activity_factor","agent_id","average_daily_volume","average_roundtrip_volume","base_balance","base_collateral","base_loan","combined_score","exported_netuid","gentrx_score","hotkey","id","instance","inventory_value","inventory_value_change","job","kappa","kappa_penalty","kappa_score","min_daily_volume","min_roundtrip_volume","miner_gauge_name","netuid","placement","pnl","pnl_change","pnl_factor","pnl_score","quote_balance","quote_collateral","quote_loan","score","sim_id","task","total_daily_volume","total_realized_pnl","total_roundtrip_volume","unnormalized_score","wallet","Value"
2026-05-28 22:20:32.000,miners,0,204,90997,45054,8316,0,0,None,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,-9840,-10.5,bittensor,None,None,None,2956,833,miners,79,249,-9840,-10.5,1,None,3896901,0,0,0,20260528_1007,validator_metrics,11647558,-11103,5766975,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-28 22:20:32.000,miners,0,207,9290,1170,11263,0,0,None,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,10746,-8.09,bittensor,None,None,None,950,0,miners,79,216,10746,-8.09,1,None,3014007,0,0,3.59e-14,20260528_1007,validator_metrics,1189057,187,149802,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-28 22:20:32.000,miners,0,219,0,0,7792,0,0,None,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,-1263,-10.5,bittensor,None,None,None,0,0,miners,79,254,-1263,-10.5,1,None,4062444,0,0,0,20260528_1007,validator_metrics,0,0,0,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-28 22:20:32.000,miners,0,228,6640,401,9048,0,0,None,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,-612,-5.69,bittensor,None,None,None,304,0,miners,79,256,-612,-5.69,1,None,3681108,0,0,0,20260528_1007,validator_metrics,849895,-147,51311,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-28 22:20:32.000,miners,0,235,12256,511,12833,0,0,None,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,917,-7.95,bittensor,None,None,None,147,0,miners,79,223,917,-7.95,1,None,2545081,0,0,0,20260528_1007,validator_metrics,1568767,504,65435,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-28 22:20:32.000,miners,0,238,22433,8574,10350,0,0,None,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,-1021,-12.8,bittensor,None,None,None,11177,1484,miners,79,230,-1021,-12.8,1,None,3289950,0,0,0,20260528_1007,validator_metrics,2871416,-767,1097466,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-28 22:20:32.000,miners,0,24,14891,1426,9460,0,0,None,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,7625,-7.17,bittensor,None,None,None,1361,0,miners,79,218,7625,-7.17,1,None,3554802,0,0,8.76e-16,20260528_1007,validator_metrics,1906077,-464,182560,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-28 22:20:32.000,miners,0,240,12660,502,13229,0,0,None,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,22129,-12.7,bittensor,None,None,None,0,0,miners,79,227,22129,-12.7,1,None,2426655,0,0,0,20260528_1007,validator_metrics,1620514,450,64261,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-28 22:20:32.000,miners,0,25,8082,0,11633,0,0,None,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,-2250,-14.5,bittensor,None,None,None,3082,0,miners,79,244,-2250,-14.5,1,None,2903811,0,0,0,20260528_1007,validator_metrics,1034436,0,0,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-28 22:20:32.000,miners,0,253,0,0,8247,0,0,None,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,9016,-4.95,bittensor,None,None,None,0,0,miners,79,229,55819,-4.95,1,None,3925760,0,0,0,20260528_1007,validator_metrics,0,0,0,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-28 22:20:32.000,miners,0,255,53031,26244,8143,0,0,None,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,-1269,-8.33,bittensor,None,None,None,1932,299,miners,79,224,-1269,-8.33,1,None,3955462,0,0,0,20260528_1007,validator_metrics,6787959,-2226,3359278,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-28 22:20:32.000,miners,0,33,0,0,8379,0,0,None,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,9528,-8.76,bittensor,None,None,None,0,0,miners,79,255,59438,-8.76,1,None,3886169,0,0,0,20260528_1007,validator_metrics,0,0,0,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-28 22:20:32.000,miners,0,5,20530,8053,10034,0,0,None,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,-1836,-9.47,bittensor,None,None,None,9401,1343,miners,79,228,-1836,-9.47,1,None,3385034,0,0,0,20260528_1007,validator_metrics,2627812,-767,1030747,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-28 22:20:32.000,miners,0,50,0,0,8618,0,0,None,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,7585,-7.69,bittensor,None,None,None,0,0,miners,79,252,56814,-7.69,1,None,3814720,0,0,0,20260528_1007,validator_metrics,0,0,0,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-28 22:20:32.000,miners,0,55,6498,412,9117,0,0,None,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,217,-7.20,bittensor,None,None,None,442,0,miners,79,251,217,-7.20,1,None,3660524,0,0,0,20260528_1007,validator_metrics,831772,-147,52742,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-28 22:20:32.000,miners,0,58,0,0,8254,0,0,None,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,7933,-5.38,bittensor,None,None,None,0,0,miners,79,250,58329,-5.38,1,None,3923861,0,0,0,20260528_1007,validator_metrics,0,0,0,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-28 22:20:32.000,miners,0,6,8614,8.41,12080,0,0,None,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,-1385,-12.2,bittensor,None,None,None,3057,0,miners,79,225,-1385,-12.2,1,None,2769124,0,0,0,20260528_1007,validator_metrics,1102607,-2.23,1076,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-28 22:20:32.000,miners,0,71,57041,28264,8080,0,0,None,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,1496,-8.68,bittensor,None,None,None,3101,1540,miners,79,248,1496,-8.68,1,None,3974638,0,0,0,20260528_1007,validator_metrics,7301192,-2327,3617793,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-28 22:20:32.000,miners,0,74,46796,23145,7982,0,0,None,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,-2345,-8.37,bittensor,None,None,None,2143,424,miners,79,245,-2345,-8.37,1,None,4004045,0,0,0,20260528_1007,validator_metrics,5989864,-1853,2962529,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-28 22:20:32.000,miners,0,76,0.0355,0,8120,0,0,None,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,18407,-10.9,bittensor,None,None,None,0,0,miners,79,231,18407,-10.9,1,None,3963899,0,0,0,20260528_1007,validator_metrics,4.54,0,0,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-28 22:20:32.000,miners,0,78,127,36.3,8240,0,0,None,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,12.2,-7.89,bittensor,None,None,None,0,0,miners,79,243,12.2,-7.89,1,None,3928136,0,0,0,20260528_1007,validator_metrics,16282,-0.922,4648,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-28 22:20:32.000,miners,0.156,47,12366,5995,8180,116,232,0,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,21482,-7.69,bittensor,-0.00835,0,0,1251,542,miners,79,253,21482,-7.69,1,-6.03e-12,3982883,2706,5412,0,20260528_1007,validator_metrics,1582796,-415,767301,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-28 22:20:32.000,miners,0.289,94,693,345,8281,0,0,0,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,19158,-7.24,bittensor,-0.00390,0,0,0,0,miners,79,219,19158,-7.24,1,-2.24e-13,3915727,0,0,2.35e-22,20260528_1007,validator_metrics,88733,-18.2,44221,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-28 22:20:32.000,miners,0.555,242,101422,34827,6203,467,2163,0.393,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,7261,13.8,bittensor,-0.000988,0,0.498,46583,4427,miners,79,167,7261,13.8,1,-4.13e-12,4825212,393569,157230,0.152,20260528_1007,validator_metrics,12981979,5545,4457813,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-28 22:20:32.000,miners,0.609,75,17855,8651,8473,0,0,0.392,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,19812,-6.52,bittensor,-0.0119,0,0.496,2228,975,miners,79,210,19812,-6.52,1,-1.08e-11,3857522,0,0,0.0526,20260528_1007,validator_metrics,2285453,-727,1107325,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-28 22:20:32.000,miners,0.734,246,82040,27576,4546,384,1919,0.394,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,7785,-15.6,bittensor,-0.00103,0,0.499,21274,299,miners,79,107,7785,-15.6,1,-1.71e-12,5275206,322353,83151,0.330,20260528_1007,validator_metrics,10501123,6104,3529687,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-28 22:20:32.000,miners,0.789,138,62901,17688,5884,414,2273,0.387,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,5180,-0.334,bittensor,0.00142,0.00956,0.490,26042,0,miners,79,204,5180,-0.334,1,2.81e-12,4928212,409907,127936,0.0766,20260528_1007,validator_metrics,8051343,2776,2264098,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-28 22:20:32.000,miners,0.813,28,9580,1222,11294,0,0,0.388,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,15748,-9.25,bittensor,0.0130,0.0116,0.491,589,0,miners,79,213,15748,-9.25,1,4.29e-12,3004887,0,0,0.0271,20260528_1007,validator_metrics,1226233,464,156442,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-28 22:20:32.000,miners,0.820,68,19975,660,379,0,0,0.393,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,-303,-0.668,bittensor,-0.00570,0.00147,0.497,1506,0,miners,79,188,-303,-0.668,1,-6.11e-12,6276139,0,0,0.101,20260528_1007,validator_metrics,2556787,-417,84444,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-28 22:20:32.000,miners,0.836,112,19544,617,401,0,0,0.393,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,-2786,-0.549,bittensor,-0.00596,0.00117,0.498,759,0,miners,79,181,-2786,-0.549,1,-6.46e-12,6267305,0,0,0.111,20260528_1007,validator_metrics,2501696,-481,78988,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-28 22:20:32.000,miners,0.836,114,9506,1109,11043,0,0,0.385,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,12986,-13.8,bittensor,0.0103,0.0145,0.487,528,0,miners,79,214,12986,-13.8,1,1.71e-12,3079949,0,0,0.00630,20260528_1007,validator_metrics,1216803,237,141984,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-28 22:20:32.000,miners,0.852,101,103396,47465,5490,0,0,0.390,79,0.734,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,4751,-10.3,bittensor,-0.00637,0.00522,0.493,2122,0,miners,79,207,4751,-10.3,1,-4.61e-11,4752223,0,0,0.0669,20260528_1007,validator_metrics,13234688,-5112,6075527,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-28 22:20:32.000,miners,0.883,184,19404,788,404,0,0,0.393,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,-55.1,-0.671,bittensor,-0.00503,0.00196,0.497,1959,0,miners,79,174,-55.1,-0.671,1,-5.89e-12,6266245,0,0,0.126,20260528_1007,validator_metrics,2483718,-492,100804,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-28 22:20:32.000,miners,0.883,220,19322,778,406,0,0,0.393,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,1437,-0.666,bittensor,-0.00488,0.00200,0.497,1648,0,miners,79,176,1437,-0.666,1,-6.51e-12,6266986,0,0,0.125,20260528_1007,validator_metrics,2473190,-474,99612,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-28 22:20:32.000,miners,0.945,176,29366,2198,18705,0,0,0.396,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,20444,-16.3,bittensor,0.00440,0,0.501,835,0,miners,79,86,20444,-16.3,1,1.44e-12,774423,0,0,0.443,20260528_1007,validator_metrics,3758804,1328,281301,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-28 22:20:32.000,miners,0.953,166,37272,1107,450,0,0,0.392,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,-7429,-0.691,bittensor,-0.00228,0.00359,0.496,11758,150,miners,79,206,-7429,-0.691,1,-3.19e-12,6257679,0,0,0.0700,20260528_1007,validator_metrics,4770859,-369,141755,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-28 22:20:32.000,miners,0.961,249,38907,1141,438,0,0,0.391,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,-7208,-0.693,bittensor,-0.00196,0.00416,0.495,14401,297,miners,79,208,-7208,-0.693,1,-2.62e-12,6261682,0,0,0.0663,20260528_1007,validator_metrics,4980094,-402,146054,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
