"Time","__name__","activity_factor","agent_id","average_daily_volume","average_roundtrip_volume","base_balance","base_collateral","base_loan","combined_score","exported_netuid","gentrx_score","hotkey","id","instance","inventory_value","inventory_value_change","job","kappa","kappa_penalty","kappa_score","min_daily_volume","min_roundtrip_volume","miner_gauge_name","netuid","placement","pnl","pnl_change","pnl_factor","pnl_score","quote_balance","quote_collateral","quote_loan","score","sim_id","task","total_daily_volume","total_realized_pnl","total_roundtrip_volume","unnormalized_score","wallet","Value"
2026-05-28 09:31:23.000,miners,0,138,26744,3548,6522,211,970,None,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,-4687,13.9,bittensor,None,None,None,2147,0,miners,79,251,-4687,13.9,1,None,4570825,171569,60536,0,20260528_1007,validator_metrics,3423258,67.8,454161,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-28 09:31:23.000,miners,0,155,0,0,8101,0,0,None,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,-2633,183,bittensor,None,None,None,0,0,miners,79,249,-2633,183,1,None,3969795,0,0,0,20260528_1007,validator_metrics,0,0,0,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-28 09:31:23.000,miners,0,166,35701,535,634,0,0,None,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,-8151,14.0,bittensor,None,None,None,9660,0,miners,79,218,-8151,14.0,1,None,6202276,0,0,3.28e-14,20260528_1007,validator_metrics,4569765,72.1,68502,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-28 09:31:23.000,miners,0,169,7192,1539,8844,0,0,None,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,-2187,246,bittensor,None,None,None,3464,88.7,miners,79,226,-2187,246,1,None,3747866,0,0,7.73e-15,20260528_1007,validator_metrics,920630,209,196983,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-28 09:31:23.000,miners,0,176,0,0,8111,0,0,None,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,8333,210,bittensor,None,None,None,0,0,miners,79,247,8333,210,1,None,3966646,0,0,0,20260528_1007,validator_metrics,0,0,0,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-28 09:31:23.000,miners,0,177,4.10,0.699,8150,0,0,0,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,-2468,218,bittensor,None,0,0,0,0,miners,79,245,-2468,218,1,0,3955050,0,0,0,20260528_1007,validator_metrics,525,-0.698,89.5,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-28 09:31:23.000,miners,0,184,17849,213,575,0,0,None,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,-711,11.4,bittensor,None,None,None,299,0,miners,79,222,-711,11.4,1,None,6214459,0,0,1.42e-14,20260528_1007,validator_metrics,2284671,47.4,27212,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-28 09:31:23.000,miners,0,185,7769,1755,8802,0,0,None,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,-3102,221,bittensor,None,None,None,3375,88.6,miners,79,224,-3102,221,1,None,3760298,0,0,1.27e-14,20260528_1007,validator_metrics,994448,167,224578,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-28 09:31:23.000,miners,0,195,0,0,8344,0,0,None,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,-2341,200,bittensor,None,None,None,0,0,miners,79,238,-2341,200,1,None,3896775,0,0,0,20260528_1007,validator_metrics,0,0,0,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-28 09:31:23.000,miners,0,198,7964,1524,8837,0,0,None,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,-3243,211,bittensor,None,None,None,3446,0,miners,79,223,-3243,211,1,None,3749917,0,0,1.38e-14,20260528_1007,validator_metrics,1019441,200,195096,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-28 09:31:23.000,miners,0,204,3.35,0,8149,0,0,None,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,-2447,192,bittensor,None,None,None,0,0,miners,79,231,-2447,192,1,None,3955229,0,0,0,20260528_1007,validator_metrics,428,0,0,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-28 09:31:23.000,miners,0,212,6067,1398,9140,0,0,None,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,-2905,231,bittensor,None,None,None,2937,88.7,miners,79,227,-2905,231,1,None,3659017,0,0,7.08e-15,20260528_1007,validator_metrics,776549,160,178973,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-28 09:31:23.000,miners,0,220,17760,204,580,0,0,None,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,916,13.8,bittensor,None,None,None,299,0,miners,79,219,916,13.8,1,None,6214456,0,0,1.73e-14,20260528_1007,validator_metrics,2273260,52.5,26096,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-28 09:31:23.000,miners,0,242,75712,22685,6961,455,1976,None,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,-5289,52.5,bittensor,None,None,None,21668,4427,miners,79,220,-5289,52.5,1,None,4573500,359903,158092,1.66e-14,20260528_1007,validator_metrics,9691161,2292,2903685,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-28 09:31:23.000,miners,0,246,36207,7374,5846,248,752,None,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,-3578,83.7,bittensor,None,None,None,2995,0,miners,79,241,-3578,83.7,1,None,4744752,113264,52239,0,20260528_1007,validator_metrics,4634437,2241,943913,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-28 09:31:23.000,miners,0,249,37332,560,620,0,0,None,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,-7926,12.4,bittensor,None,None,None,12760,0,miners,79,217,-7926,12.4,1,None,6206829,0,0,4.24e-14,20260528_1007,validator_metrics,4778485,2.38,71676,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-28 09:31:23.000,miners,0,253,0,0,8247,0,0,None,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,-3013,231,bittensor,None,None,None,0,0,miners,79,234,43790,231,1,None,3925760,0,0,0,20260528_1007,validator_metrics,0,0,0,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-28 09:31:23.000,miners,0,28,671,55.0,8517,0,0,None,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,3905,213,bittensor,None,None,None,0,0,miners,79,235,3905,213,1,None,3844812,0,0,0,20260528_1007,validator_metrics,85874,0.252,7046,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-28 09:31:23.000,miners,0,33,0,0,8379,0,0,None,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,-2619,229,bittensor,None,None,None,0,0,miners,79,236,47290,229,1,None,3886169,0,0,0,20260528_1007,validator_metrics,0,0,0,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-28 09:31:23.000,miners,0,43,659,193,8074,0,0,None,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,4823,205,bittensor,None,None,None,0,0,miners,79,237,4823,205,1,None,3977841,0,0,0,20260528_1007,validator_metrics,84376,-18.4,24747,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-28 09:31:23.000,miners,0,47,7102,3254,8154,153,305,None,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,10343,187,bittensor,None,None,None,1251,542,miners,79,239,10343,187,1,None,4002787,3452,6905,0,20260528_1007,validator_metrics,909058,-166,416493,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-28 09:31:23.000,miners,0,50,0,0,8618,0,0,None,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,-3914,227,bittensor,None,None,None,0,0,miners,79,240,45315,227,1,None,3814720,0,0,0,20260528_1007,validator_metrics,0,0,0,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-28 09:31:23.000,miners,0,58,0,0,8254,0,0,None,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,-3616,178,bittensor,None,None,None,0,0,miners,79,242,46780,178,1,None,3923861,0,0,0,20260528_1007,validator_metrics,0,0,0,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-28 09:31:23.000,miners,0,68,18433,100,557,0,0,None,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,-766,15.4,bittensor,None,None,None,449,0,miners,79,243,-766,15.4,1,None,6222129,0,0,0,20260528_1007,validator_metrics,2359449,17.3,12822,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-28 09:31:23.000,miners,0,75,2842,1332,8478,0,0,None,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,8094,218,bittensor,None,None,None,0,0,miners,79,230,8094,218,1,None,3856442,0,0,0,20260528_1007,validator_metrics,363758,-99.1,170484,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-28 09:31:23.000,miners,0,76,0.0355,0,8120,0,0,None,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,7647,189,bittensor,None,None,None,0,0,miners,79,246,7647,189,1,None,3963899,0,0,0,20260528_1007,validator_metrics,4.54,0,0,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-28 09:31:23.000,miners,0,87,13173,98.5,13701,0,0,None,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,14521,351,bittensor,None,None,None,153,0,miners,79,248,14521,351,1,None,2296661,0,0,0,20260528_1007,validator_metrics,1686184,118,12608,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-28 09:31:23.000,miners,0,94,230,111,8279,0,0,None,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,7491,226,bittensor,None,None,None,0,0,miners,79,229,7491,226,1,None,3916362,0,0,1.79e-18,20260528_1007,validator_metrics,29384,-2.83,14262,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-28 09:31:23.000,miners,0,95,55568,13717,9579,0,0,None,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,462,261,bittensor,None,None,None,5723,0,miners,79,215,462,261,1,None,3531226,0,0,3.31e-12,20260528_1007,validator_metrics,7112660,19011,1755774,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-28 09:31:23.000,miners,0,96,5314,2004,8482,0,0,None,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,7266,212,bittensor,None,None,None,73.8,0,miners,79,250,7266,212,1,None,3854907,0,0,0,20260528_1007,validator_metrics,680187,-256,256500,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-28 09:31:23.000,miners,0.328,228,68608,34232,7791,0,0,1.05e-12,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,-3759,184,bittensor,0.00559,0,0,0,0,miners,79,216,-3759,184,1,5.02e-12,4062011,0,0,1.51e-13,20260528_1007,validator_metrics,8781782,1667,4381661,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-28 09:31:23.000,miners,0.352,180,95161,44366,7644,0,0,2.81e-11,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,-3879,205,bittensor,0.0472,0,0,5722,1859,miners,79,214,-3879,205,1,1.34e-10,4106885,0,0,4.12e-12,20260528_1007,validator_metrics,12180585,11855,5678797,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-28 09:31:23.000,miners,0.594,194,4076,998,8393,0,0,0.393,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,-2547,211,bittensor,-0.00527,0,0.497,1043,0,miners,79,213,-2547,211,1,-2.41e-13,3882094,0,0,0.0293,20260528_1007,validator_metrics,521775,-181,127791,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-28 09:31:23.000,miners,0.953,5,37105,747,602,0,0,0.389,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,-9105,12.5,bittensor,-0.000938,0.00672,0.493,21252,0,miners,79,200,-9105,12.5,1,-2.78e-13,6211033,0,0,0.0748,20260528_1007,validator_metrics,4749376,-1088,95560,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-28 09:31:23.000,miners,0.961,128,41549,1963,30.2,0,0,0.386,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,-14295,0.762,bittensor,-0.0147,0.00853,0.488,23599,365,miners,79,210,-14295,0.762,1,-1.74e-11,6376633,0,0,0.0577,20260528_1007,validator_metrics,5318288,-4248,251220,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-28 09:31:23.000,miners,0.961,159,112506,39147,1136,0,0,0.396,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,-14174,49.2,bittensor,0.00667,0,0.501,29135,0,miners,79,34,-14174,49.2,1,3.82e-11,6043527,0,0,1.06,20260528_1007,validator_metrics,14400753,-2294,5010789,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-28 09:31:23.000,miners,0.984,59,52143,10209,593,0,0,0.396,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,-15031,-12.7,bittensor,0.00925,0,0.502,18394,0,miners,79,45,-15031,-12.7,1,4.79e-12,6207884,0,0,0.904,20260528_1007,validator_metrics,6674291,-1149,1306764,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-28 09:31:23.000,miners,0.992,186,57846,22290,11565,0,0,0.375,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,-1508,281,bittensor,0.00712,0.0263,0.475,29127,8946,miners,79,212,-1508,281,1,1.34e-11,2934844,0,0,0.0521,20260528_1007,validator_metrics,7404235,5618,2853103,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-28 09:31:23.000,miners,1,1,104996,47237,8554,0,0,0.391,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,-1867,222,bittensor,-0.0251,0,0.495,57372,17576,miners,79,151,-1867,222,1,-1.83e-10,3834763,0,0,0.186,20260528_1007,validator_metrics,13439532,-17928,6046323,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-28 09:31:23.000,miners,1,100,87500,37086,8855,0,0,0.391,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,-1813,234,bittensor,-0.0264,0,0.495,48200,13245,miners,79,179,-1813,234,1,-2.62e-10,3744454,0,0,0.114,20260528_1007,validator_metrics,11199990,-28757,4747039,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-28 09:31:23.000,miners,1,102,132178,58843,8750,0,0,0.391,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,-2637,212,bittensor,-0.0276,0,0.494,75361,27928,miners,79,192,-2637,212,1,-2.64e-10,3776087,0,0,0.0962,20260528_1007,validator_metrics,16918797,-28480,7531940,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-28 09:31:23.000,miners,1,103,138948,63679,7541,0,0,0.391,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,-4283,181,bittensor,-0.0231,0,0.495,57463,21772,miners,79,125,-4283,181,1,-1.66e-10,4136778,0,0,0.271,20260528_1007,validator_metrics,17785315,-20680,8150960,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-28 09:31:23.000,miners,1,104,119703,51620,8837,0,0,0.391,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,-2931,222,bittensor,-0.0277,0,0.494,65902,19410,miners,79,196,-2931,222,1,-3.19e-10,3749582,0,0,0.0881,20260528_1007,validator_metrics,15321957,-27824,6607399,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-28 09:31:23.000,miners,1,105,267740,120296,2494,0,0,0.394,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,-12394,64.5,bittensor,-0.00785,0,0.498,153124,67072,miners,79,80,-12394,64.5,1,-9.83e-11,5640250,0,0,0.501,20260528_1007,validator_metrics,34270732,-13106,15397857,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-28 09:31:23.000,miners,1,106,126982,48668,11393,0,0,0.424,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,-1356,288,bittensor,0.180,0,0.536,57267,15694,miners,79,2,-1356,288,1,6.43e-10,2987827,0,0,15.4,20260528_1007,validator_metrics,16253717,55875,6229550,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-28 09:31:23.000,miners,1,107,86188,36945,8884,0,0,0.391,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,-3037,213,bittensor,-0.0268,0,0.495,46833,14027,miners,79,188,-3037,213,1,-2.79e-10,3735683,0,0,0.101,20260528_1007,validator_metrics,11032106,-26673,4728985,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-28 09:31:23.000,miners,1,108,138947,63347,7193,0,0,0.391,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,-4386,164,bittensor,-0.0251,0,0.495,57666,22434,miners,79,144,-4386,164,1,-1.89e-10,4241402,0,0,0.224,20260528_1007,validator_metrics,17785264,-21346,8108451,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
