"Time","__name__","activity_factor","agent_id","average_daily_volume","average_roundtrip_volume","base_balance","base_collateral","base_loan","combined_score","exported_netuid","hotkey","id","instance","inventory_value","inventory_value_change","job","kappa","kappa_penalty","kappa_score","min_daily_volume","min_roundtrip_volume","miner_gauge_name","netuid","placement","pnl","pnl_change","pnl_factor","pnl_score","quote_balance","quote_collateral","quote_loan","score","sim_id","task","total_daily_volume","total_realized_pnl","total_roundtrip_volume","unnormalized_score","wallet","Value"
2026-05-27 03:59:37.000,miners,0,0,0,0,8246,0,0,None,79,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,-74449,-14.3,bittensor,None,None,None,0,0,miners,79,234,-25055,-14.3,1,None,3926345,0,0,0,20260521_0718,validator_metrics,0,0,0,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-27 03:59:37.000,miners,0,11,0,0,8432,0,0,None,79,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,-15142,-15.9,bittensor,None,None,None,0,0,miners,79,221,-15142,-15.9,1,None,3870389,0,0,0,20260521_0718,validator_metrics,0,0,0,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-27 03:59:37.000,miners,0,113,0,0,8428,0,0,None,79,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,-79135,-15.2,bittensor,None,None,None,0,0,miners,79,227,-79135,-15.2,1,None,3871698,0,0,0,20260521_0718,validator_metrics,0,0,0,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-27 03:59:37.000,miners,0,114,5921,0,5846,0,0,None,79,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,-169422,-12.4,bittensor,None,None,None,0,0,miners,79,220,-169422,-12.4,1,None,4633690,0,0,0,20260521_0718,validator_metrics,757916,0,0,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-27 03:59:37.000,miners,0,133,3740,1814,8201,0,0,None,79,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,-52778,-15.8,bittensor,None,None,None,2833,1380,miners,79,231,-52778,-15.8,1,None,3939610,0,0,0,20260521_0718,validator_metrics,478664,-364,232132,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-27 03:59:37.000,miners,0,138,12140,4.55,2949,0.250,0.500,None,79,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,-12821,-2.62,bittensor,None,None,None,0,0,miners,79,232,-12821,-2.62,1,None,5472379,0,0,0,20260521_0718,validator_metrics,1553880,8.45,583,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-27 03:59:37.000,miners,0,141,12391,6029,8482,26.1,52.2,None,79,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,-57692,-13.4,bittensor,None,None,None,0,0,miners,79,207,-57692,-13.4,1,None,3866575,4576,9152,5.02e-15,20260521_0718,validator_metrics,1586081,-536,771659,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-27 03:59:37.000,miners,0,143,14237,6814,8245,70.7,141,None,79,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,-62384,-15.1,bittensor,None,None,None,0,0,miners,79,200,-62384,-15.1,1,None,3958022,10972,21944,3.61e-14,20260521_0718,validator_metrics,1822355,-851,872245,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-27 03:59:37.000,miners,0,144,12067,5577,8276,88.4,177,None,79,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,-48702,-14.0,bittensor,None,None,None,0,0,miners,79,206,-48702,-14.0,1,None,3967747,22639,45279,6.15e-15,20260521_0718,validator_metrics,1544577,-1046,713820,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-27 03:59:37.000,miners,0,147,27508,1837,18850,0,0,None,79,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,-97135,-28.0,bittensor,None,None,None,324,0,miners,79,199,-97135,-28.0,1,None,810773,0,0,2.1e-13,20260521_0718,validator_metrics,3521067,4246,235149,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-27 03:59:37.000,miners,0,150,1284,264,8413,0,0,None,79,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,-64477,-13.3,bittensor,None,None,None,0,0,miners,79,213,-64477,-13.3,1,None,3874171,0,0,2.16e-18,20260521_0718,validator_metrics,164366,-267,33834,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-27 03:59:37.000,miners,0,153,26074,1501,18674,0,0,None,79,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,-96933,-27.7,bittensor,None,None,None,357,65.5,miners,79,236,-96933,-27.7,1,None,861857,0,0,0,20260521_0718,validator_metrics,3337522,3296,192120,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-27 03:59:37.000,miners,0,158,10962,5229,8007,44.6,89.2,None,79,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,-49952,-14.3,bittensor,None,None,None,0,0,miners,79,201,-49952,-14.3,1,None,4019766,8564,17129,1.16e-14,20260521_0718,validator_metrics,1403140,-1037,669373,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-27 03:59:37.000,miners,0,162,0,0,8111,0,0,None,79,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,-63809,-16.3,bittensor,None,None,None,0,0,miners,79,230,-63809,-16.3,1,None,3966676,0,0,0,20260521_0718,validator_metrics,0,0,0,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-27 03:59:37.000,miners,0,163,50035,19577,6586,18.2,28.9,None,79,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,-61532,-18.4,bittensor,None,None,None,5895,0,miners,79,212,-61532,-18.4,1,None,4440074,0,0,2.57e-16,20260521_0718,validator_metrics,6404535,134,2505885,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-27 03:59:37.000,miners,0,166,6429,0,5835,0,0,None,79,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,-36361,-12.5,bittensor,None,None,None,0,0,miners,79,229,-36361,-12.5,1,None,4634831,0,0,0,20260521_0718,validator_metrics,822874,0,0,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-27 03:59:37.000,miners,0,169,0,0,8128,0,0,None,79,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,-38398,-16.5,bittensor,None,None,None,0,0,miners,79,216,-38398,-16.5,1,None,3961507,0,0,0,20260521_0718,validator_metrics,0,0,0,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-27 03:59:37.000,miners,0,170,1760,444,8730,0,0,None,79,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,-71173,-17.0,bittensor,None,None,None,0,0,miners,79,225,-71173,-17.0,1,None,3781777,0,0,0,20260521_0718,validator_metrics,225291,583,56892,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
